Gene,signalvalue
FAM214A,58.25374176
PRTG,96.74052261
NEDD4,67.77343184
RFX7,106.1142893
TCF12,308.1593007
LIPC,183.4755368
RNF111,65.06081756
MYO1E,163.3197514
TLN2,70.24834917
DAPK2,113.8012718
ZNF609,74.09225755
CSNK1G1,149.702821
SLC24A1,66.02350328
SMAD3,189.0337809
AAGAB,112.5546923
IQCH,56.40490962
IQCH-AS1,56.40490962
MAP2K5,65.92388393
PIAS1,56.15671394
CORO2B,87.29795411
THSD4,95.79156408
ARID3B,54.35190471
TMEM266,89.12057608
SCAPER,233.7263395
ACSBG1,59.16156091
RASGRF1,55.49377402
IL16,126.4368474
WHAMM,218.3562078
ADAMTSL3,51.28783291
ABHD2,88.71483139
C15orf38-AP3S2,105.927144
ZNF710,55.09228017
IQGAP1,57.49223642
CRTC3,54.72881986
FAM174B,53.97785038
MCTP2,95.24572178
NR2F2-AS1,173.1069701
MEF2A,69.1215014
GREM1,66.92096713
LOC101928227,54.43352364
SRP14-AS1,65.50534945
BMF,294.3385601
OIP5,59.57291724
TGM5,118.2344686
EIF3J,55.65258215
CEP152,111.2398162
MAPK6,67.00791917
BCL2L10,62.74602603
ONECUT1,83.12505217
TEX9,182.5599466
LIPC-AS1,183.4755368
RORA-AS2,57.07340649
RAB8B,50.7596721
TRIP4,90.54100638
PCAT29,113.3901309
PKM,57.59965886
SCAMP2,228.5248359
PPCDC,86.94137367
SIN3A,60.37309769
LOC101929439,89.12057608
WDR61,50.44942964
CTSH,54.17383507
ZFAND6,64.70150492
TM6SF1,64.93785432
AP3S2,105.927144
MIR5094,105.927144
SEMA4B,75.70462434
CIB1,78.60118861
SYNM,55.15586998
LINS1,52.36925497
CHSY1,164.3103441
CBFB,61.37205506
SNX29,108.9814876
PARN,65.8741625
PRKCB,207.5780143
NSMCE1,64.67772249
ITFG1-AS1,83.64492641
ABCC11,65.11910948
CDH8,69.04466836
WWOX,89.7765552
CDH13,72.25677012
CDYL2,95.69840562
ADCY9,59.08882786
GRIN2A,83.55963472
CIITA,371.993128
TEKT5,66.29022514
CLEC16A,118.5622943
LITAF,53.44324094
TXNDC11,61.11605692
CPPED1,219.2252401
XYLT1,55.99874283
ACSM5,57.38524837
XPO6,79.79031313
GPT2,68.91559591
MIR5095,125.6256046
N4BP1,57.08608876
CHD9,72.05583284
CX3CL1,63.33005422
CDH1,163.9836371
TANGO6,52.42975337
CYB5B,158.4385814
COG4,50.71157248
GLG1,70.80798423
WDR59,81.3793955
ZNRF1,63.50166161
CFDP1,257.6389631
ADAMTS18,105.7555849
VAT1L,64.77199574
GAN,61.44614403
CMIP,63.91251284
PLCG2,95.43983394
USP10,80.91817489
ANKRD11,85.46222824
LOC100287036,85.46222824
MRPL28,247.7893283
UBE2I,181.4370205
ABCA17P,82.64361057
ZC3H7A,68.10760149
RPS15A,60.46796327
DCUN1D3,109.5962961
CRYM,63.90827561
UQCRC2,93.54435409
CDR2,57.04449316
GGA2,99.15945462
DCTN5,315.1526184
ARHGAP17,89.16131377
FLJ21408,69.85522371
IL21R,129.4052534
ITGAL,84.67153216
STX1B,50.17723879
ITGAD,51.00274085
C16orf58,56.0190747
ZNF267,158.9734769
C16orf87,89.68048844
NETO2,83.64492641
ABCC12,59.11263581
HEATR3,69.50510042
SLC12A3,76.76523311
NLRC5,117.0165651
CCDC102A,67.40505399
SETD6,75.85989539
GOT2,50.53496944
TK2,71.00541342
EXOC3L1,294.4083041
E2F4,294.4083041
KCTD19,144.9583917
FUK,136.1569451
SF3B3,63.05413837
ZNF821,70.3247162
PMFBP1,64.90678452
ZFP1,134.6545147
ADAT1,134.2251406
COTL1,122.9593704
FANCA,63.48349811
SMG6,137.1861513
UBE2G1,50.01398304
LYRM9,70.74208463
ASIC2,51.11524238
ACACA,84.12516152
EZH1,138.1348848
MSI2,108.0160397
DHX40,128.4785409
BRIP1,77.72954371
10-Mar,66.44563879
CEP112,191.6666388
RPTOR,94.92126687
TBCD,79.18499308
METTL16,59.27112297
ITGAE,74.94018853
ZZEF1,79.82031004
LOC100130950,108.1766992
ADORA2B,190.7758715
PIGL,55.28598339
MPRIP,95.08673702
KSR1,108.1368532
NLK,149.2984855
FAM222B,64.08212498
SSH2,50.55623112
NF1,123.6262971
RHOT1,93.44129541
MYO1D,108.9962292
RAD51L3-RFFL,60.10801522
AATF,69.82370234
IKZF3,60.77930916
STAT3,63.24512521
MAP3K14,121.7335158
KANSL1,82.79572146
ITGB3,77.90727486
SKAP1,99.36301351
CALCOCO2,68.89773198
SPOP,58.63774528
STXBP4,53.70724993
CUEDC1,130.8566766
TRIM37,111.3330958
USP32,51.11877155
VMP1,165.0339418
BCAS3,69.99352928
ERN1,70.29733553
SMURF2,153.8435122
GNA13,128.544142
RGS9,117.9665698
PITPNC1,129.698296
BPTF,53.29161918
PRKAR1A,95.66178493
MAP2K6,59.43761781
LINC00673,101.5821518
SLC25A19,57.06021895
RNF157,80.33264972
9-Sep,62.74503611
C17orf99,80.9348176
PGS1,52.60771266
CYTH1,79.85336682
RNF213,168.2236357
B3GNTL1,51.80008401
CRK,97.22524284
SLC43A2,50.84771269
RPA1,59.04398961
SPAG7,57.92108001
SCIMP,69.41261095
TMEM107,61.71364082
PIK3R6,94.00340277
PIK3R5,91.11979261
COX10-AS1,78.8079343
TTC19,88.35491687
TRPV2,66.15739997
TNFRSF13B,135.0844931
PRPSAP2,68.49794896
SPAG5,115.3737431
SLC6A4,65.45169463
CRLF3,53.6931107
EVI2A,123.6262971
UTP6,52.89327982
RFFL,54.41754676
CCL15-CCL14,55.42137217
CCL15,55.42137217
CCL3,89.12594379
C17orf78,84.12516152
YWHAEP7,72.58142848
CDK12,60.98017072
ZPBP2,129.3284671
ORMDL3,70.49389503
CASC3,60.73567875
CCR7,72.10207006
DHX8,60.40720483
GRN,79.79335662
GPATCH8,62.06682297
NMT1,182.0681593
UBE2Z,138.0582043
ZNF652,117.3017122
SGCA,50.18420975
TMEM92-AS1,121.5351844
TMEM100,139.2164058
TSPOAP1-AS1,82.44138445
RAD51C,67.09307974
CLTC,68.46942704
MRC2,117.4056378
LINC01152,50.34909537
LOC102723517,65.26636045
UBALD2,157.0999237
LOC105371907,52.79443975
SYNGR2,58.88211231
LGALS3BP,150.5661374
SLC38A10,105.7688188
MYOM1,54.8376066
DLGAP1,76.1489328
L3MBTL4,151.5534949
LDLRAD4,110.3943456
TMEM241,144.4869303
KIAA1328,115.4769026
CTIF,98.82073615
MAPK4,75.06990875
WDR7,104.9157214
ZNF532,74.77334453
BCL2,91.91376999
ZNF407,80.53940822
TYMSOS,66.11704898
PPP4R1,76.12656516
RAB31,78.38052618
PIEZO2,98.98779035
GNAL,56.87128746
PTPN2,90.37323926
CEP192,197.3660227
MC2R,142.6710291
MIB1,78.86116092
RBBP8,64.01015728
LAMA3,73.05769471
TTC39C,67.29573285
OSBPL1A,209.4288779
TAF4B,56.4453886
B4GALT6,102.5524194
ASXL3,65.18014312
MAPRE2,84.09518424
FHOD3,55.84554373
PIK3C3,135.5558246
RIT2,83.48599185
SETBP1,137.676149
PSTPIP2,207.55407
C18orf25,64.16878607
PIAS2,64.66909228
ZBTB7C,64.81149729
DYM,229.678537
MYO5B,121.0438468
TCF4,106.5372351
NEDD4L,50.69459179
ALPK2,129.4848205
TNFRSF11A,72.31298855
PHLPP1,92.90691963
RTTN,179.8777559
ZNF516,152.1762369
MBP,96.49615931
NFATC1,74.91164201
CTDP1,138.639166
PARD6G,330.9778433
LPIN2,117.0016552
MYL12A,83.96872344
LOC104968399,54.0348759
GAPLINC,93.95550074
DLGAP1-AS1,57.84930788
DLGAP1-AS2,76.1489328
NDUFV2,157.6545059
TWSG1,55.19232839
ANKRD62,62.30926917
ANKRD20A5P,56.94946762
CABLES1,190.3459359
TTC39C-AS1,57.57861788
HDHD2,124.4732112
SMAD7,68.80661752
RPL17-C18orf32,294.3534886
RPL17,294.3534886
SNORD58A,294.3534886
SNORD58B,294.3534886
MBD2,116.9071847
POLI,218.7889436
LINC01539,228.3389333
LINC-ROR,130.8029704
SEC11C,68.28097747
SERPINB2,51.21202172
HMSD,102.4274531
CD226,109.2021209
LOC100131655,54.02416994
SAMD4B,73.433859
EML2,77.27497923
GNG7,82.64506959
PLIN3,115.4732058
CATSPERD,61.13889668
RFX2,55.27835696
CARM1,132.0576482
ELOF1,69.77575342
CACNA1A,100.48204
EPS15L1,58.10930417
RYR1,154.7755238
SLC6A16,54.65142037
ARID3A,240.9993925
GPX4,91.37281271
LONP1,61.13889668
CD70,54.85834823
TNFSF14,51.96003624
CD209,139.1326002
MYO1F,50.24024196
LDLR,74.2427847
LOC101928464,96.36799624
RAD23A,105.3815328
LYL1,198.4834699
CCDC130,169.1072737
ADGRE5,120.8318552
TPM4,63.08998537
RAB8A,132.8286522
IL12RB1,72.12367241
UPF1,73.03710911
LSM14A,73.20479663
LINC01531,76.93193168
ZBTB32,121.0018546
RASGRP4,81.92568608
FBXO46,306.8731668
EMP3,70.78451169
PPP1R15A,79.7225343
GYS1,60.38558096
NAPSB,52.2092993
MGC45922,83.29935003
KLKP1,57.89393263
LILRB1,77.87409036
CCDC106,233.5184494
ZNF446,95.2910434
PLCB1,51.13455948
ATP9A,58.4395217
STK35,69.98066446
SLX4IP,82.98055908
MACROD2,105.2270917
RIN2,138.3424738
PTPRT,67.65401913
PTPRA,51.69528029
C20orf194,134.6270608
C20orf196,190.7621804
HAO1,85.2220948
SPTLC3,134.1772851
ESF1,74.18847116
CFAP61,55.07271279
RALGAPA2,58.30434899
BCL2L1,54.33274704
CBFA2T2,62.06511452
ITCH,68.53606129
PHF20,65.58653747
PPP1R16B,53.73692538
DHX35,74.29847773
CHD6,139.2873155
STK4,65.58829325
ZMYND8,163.2727995
PREX1,129.692851
PTPN1,101.006085
BCAS4,74.20847073
NFATC2,85.52006339
ZFP64,136.2662341
TSHZ2,58.38896172
VAPB,59.34333559
PHACTR3,52.54953117
NTSR1,116.4341706
SIRPG,82.14547358
SIRPG-AS1,82.14547358
PANK2,51.60854461
GPCPD1,67.51542186
LOC339593,51.79853254
BFSP1,130.5304788
ZNF337-AS1,124.4404653
KIF3B,64.63343397
ASXL1,210.3330245
NCOA6,99.07753461
ACSS2,83.71984033
SPAG4,54.73237444
TGIF2-C20orf24,53.88698265
SOGA1,71.96771351
MANBAL,121.2046287
LOC100128988,80.65471648
JPH2,54.56097874
PKIG,55.07251577
SYS1,70.58528577
SYS1-DBNDD2,70.58528577
SLC35C2,75.73562801
ZNFX1,63.18546167
ZFAS1,63.18546167
SNORD12C,63.18546167
B4GALT5,162.5064275
BCAS1,107.8870059
ZBP1,113.5780587
CTSZ,110.0870122
LOC63930,69.09654772
ZGPAT,75.64417839
MIR99AHG,53.10063978
IFNAR2,126.387304
DYRK1A,51.11622771
SAMSN1,116.6122815
NRIP1,51.15674486
RCAN1,118.9312496
RUNX1,110.3456453
CLDN14,65.3058562
HLCS,65.41585584
TTC3,98.86709096
AGPAT3,88.93282171
TSPEAR,111.7141368
ADARB1,137.9445944
PCNT,65.09447386
SAMSN1-AS1,64.71374279
CHODL-AS1,53.90286835
LINC00158,122.322966
MIR155HG,95.24416825
MIR155,95.24416825
LINC00189,135.217672
BACH1,91.59255966
BACH1-IT2,63.90296065
IL10RB,95.22308624
IFNGR2,58.01926559
TMEM50B,58.01926559
DNAJC28,52.20955164
LINC00649,75.68962018
LOC101928126,68.81145616
SMIM11A,175.8307368
SMIM11B,175.8307368
LINC00114,56.56572986
MX2,77.38754251
ZBTB21,100.9699016
MYO18B,122.1502849
PITPNB,77.28116921
ZNRF3,58.8700012
MTMR3,52.78673488
MKL1,80.11021941
PRR5,95.29690693
ATXN10,89.91074626
TBC1D22A,76.27954132
BID,94.70673267
MICAL3,69.30827836
TANGO2,100.4966216
MAPK1,74.56134192
GUSBP11,140.0496534
CABIN1,60.56994112
GRK3,89.03857344
CRYBB1,182.7088848
CHEK2,58.32436294
SEC14L2,198.3476272
OSBP2,80.33643467
SFI1,94.15315794
DEPDC5,51.20318409
LARGE1,94.83936569
LINC01399,122.2657705
PLA2G6,73.85218598
ENTHD1,125.0643326
TNRC6B,82.18961861
XPNPEP3,57.47619738
TCF20,70.27430233
PACSIN2,92.17809546
SCUBE1,52.79076437
PRAMENP,71.15098752
HSCB,58.32436294
RHBDD3,201.6318404
EWSR1,201.6318404
ASCC2,85.85565605
TBC1D10A,59.21868143
MTFP1,198.3476272
FBXO7,58.52650729
TOM1,67.67512988
CYTH4,66.46906843
APOBEC3A_B,86.14680134
APOBEC3B,86.14680134
GRAP2,99.6797417
ARFGAP3,52.44881968
EFCAB6-AS1,179.3407142
